,search_id,num_planet,disposition,ror,stellar_mass,ss_gravity,period,duration,transit_epoch
9883,TIC 271596225,3,2,0.019706853416704504,0.471474,4.77431,2.730944911603,1.111833744704,2458327.46865
9884,TIC 255685030,1,2,0.019475259967993576,1.0,4.48066,5.5451660620184,2.2293365225603,2458439.49915
9885,TIC 177258735,1,2,0.005827815577581376,1.23,4.438,0.77570121404676,1.2815624247419,2460180.329588
9886,TIC 167303382,1,2,0.00794916169213569,0.89,4.438,3.6939160413374,1.7264201197121,2458327.391469
9887,TIC 38460940,1,2,0.04161689266636016,0.25524,4.438,4.1177648564948,1.2126750498782,2459357.993045
9888,TIC 33831980,1,2,0.03317168711135069,0.65,4.438,21.916642903888,3.3787977525458,2458346.013246
9889,TIC 30853470,1,2,0.022191953359441147,0.74,4.56787,5.2702557118949,2.0186675715922,2458327.653935
9890,TIC 30122649,1,2,0.02497362468528283,0.87,4.52613,9.7394089424207,3.5625788347404,2458526.848747
9891,TIC 149301575,1,2,0.023700512569133678,1.04,3.89,183.458919,10.764682,2458340.472565
9892,TIC 388106759,1,2,0.017977948997208653,1.02,4.09162,28.305704191244,4.8265036339301,2458332.251515
9893,TIC 388106759,2,2,0.017118154674151967,1.02,4.09162,90.847919054259,11.117914238439,2458406.67059
9894,TIC 100757807,1,2,0.10499725935483872,1.12,4.3,25.1760133,4.418,2459193.531565
9895,TIC 363914762,1,2,0.08401566878980891,1.42,4.2,13.8665912,6.491,2459249.58779
9896,TIC 55525572,1,1,0.03237733784597323,1.05,3.77,83.896243409579,13.033084610315,2459125.846913
9897,TIC 255760319,1,0,0.015931756261682244,1.16,3.91,7.21048,2.671,2458359.73394
9898,TIC 102840239,1,2,0.031653364421052634,0.82,4.59,11.1972769,3.061,2460026.624284
9899,TIC 102840239,2,2,0.02634352421052632,0.82,4.59,734.4987702,2.529,2460023.129913
9900,TIC 175180796,1,0,0.05624065238709678,0.65,4.6,1.55747,2.714,2458493.44312
9901,TIC 46096489,1,1,0.11442748719157897,1.02,4.49158,3.118536,2.043274,2458598.072777
9902,TIC 73717937,1,1,0.067244224,1.05,4.41665,16.2546802,4.74,2459301.040554
9903,TIC 111991770,1,1,0.09252947095135136,1.176,4.16979,3.752062,3.680056,2458599.445086
9904,TIC 125405602,1,2,0.053931845937106926,0.444969,4.78896,13.823303,1.365217,2458606.784642
9905,TIC 127530399,1,1,0.12162442558989509,0.76,4.60305,7.1335148612162,3.1376264903062,2458602.855939
9906,TIC 127530399,2,2,0.027081188105330608,0.76,4.60305,1.0115335885043,1.6201452786866,2458597.575673
9907,TIC 158978373,1,2,0.04420210072523551,1.24,4.23525,13.533757878618,3.557124954268,2458609.010777
9908,TIC 193641523,1,1,0.03711637627881747,0.7,4.49909,1.3929721273093,1.0799517159342,2458597.813432
9909,TIC 220029715,1,1,0.06357010625166822,0.819,4.50243,3.1853185990629,2.2396997934733,2458598.749132
9910,TIC 243200602,1,1,0.09535757886792452,0.99,4.49092,11.5509742,3.571,2460063.00836
9911,TIC 270507305,1,2,0.10518535698084273,1.09,4.33233,1.2282706085119,2.05541761736,2458597.454096
9912,TIC 271168962,1,1,0.08010325133360607,1.01,4.09435,5.3220505095485,3.8815964207395,2460043.844612
9913,TIC 276128561,1,2,0.04140497388182477,0.9,4.3723,3.2877916038872,2.3400994631565,2459334.53125
9914,TIC 281924357,1,2,0.20276034812573582,1.07,4.36304,15.040522059615,2.2981690600892,2458584.453568
9915,TIC 350332997,1,0,0.04748980133971293,0.97,4.37483,1.9160221,1.405,2459357.079526
9916,TIC 362249359,1,1,0.021107039241773935,0.590802,4.68337,1.0418890027079,1.2737667259348,2458544.120496
9917,TIC 404340025,1,1,0.1114191480898532,1.1,4.24271,2.6755521237442,3.227733643435,2458597.038666
9918,TIC 405700729,1,2,0.04916379575949525,1.0,4.76675,4.7920152665314,1.4903703267685,2458600.307433
9919,TIC 440887364,1,1,0.035081817043478264,0.66,4.58156,8.5954792,2.47,2459356.164023
9920,TIC 440887364,2,1,0.022489104,0.66,4.58156,3.8167262,1.602,2459355.705342
9921,TIC 460205581,1,1,0.06355057900990099,1.15,4.53694,8.3249172,1.406,2460022.80686
9922,TIC 461271719,1,0,0.05053248579875674,1.72,4.14443,7.6246239065786,2.03281273622,2458603.195906
9923,TIC 466840711,1,1,0.20927053585888114,1.79,4.25089,2.4855806353704,3.0016362134328,2458571.551642
9924,TIC 287563610,1,1,0.08079550465979381,0.98,4.43686,3.7993182,2.302,2459328.560231
9925,TIC 238932509,1,2,0.11680337600000001,0.84,4.46892,3.4934316,1.453,2459353.972698
9926,TIC 141768070,1,2,0.10995849546455203,0.9,4.42496,2.7863812622797,1.8415463889271,2458569.617192
9927,TIC 437333618,1,1,0.11712257376618382,1.03,4.34342,4.2986466102144,3.1434482907749,2458598.424853
9928,TIC 380886535,1,2,0.04328582319608988,1.05,4.1,8.9066250879176,1.9618337652927,2459451.724033
9929,TIC 32283946,1,2,0.1525013734228188,1.06,4.4,7.06181,5.853,2458389.0024
9930,TIC 229141709,1,2,0.09440388099173555,1.22,4.3,14.20489,4.924,2458363.76296
9931,TIC 33595516,1,2,0.0352907212173913,0.914,4.47,0.76566,1.452,2458384.01956
9932,TIC 423670610,1,2,0.24479061375,1.1,4.38,10.32103,3.283,2458384.40921
9933,TIC 40083958,1,2,0.04038134898701299,0.961,4.64,0.6296,0.309,2459141.24058
9934,TIC 29918916,1,2,0.033932251838150296,0.98,3.95,4.943336,3.147,2459138.585219
9935,TIC 138727432,1,2,0.1148657391304348,1.08,4.19,6.8646554,4.725,2459139.838276
9936,TIC 160222069,1,2,0.032779815728486934,1.08,4.19,5.85082373202,3.4458825601503,2459089.0623
9937,TIC 269558487,1,2,0.03352963042622951,1.41,4.41,1.8301156,1.018,2459497.639662
9938,TIC 404467699,1,1,0.08514709693251536,1.16,4.08,3.9080236,3.292,2459137.830843
9939,TIC 198008005,1,1,0.09935335455076028,1.06,4.24,3.2797206121906,3.5795839409192,2459088.312108
9940,TIC 150430484,1,2,0.05578689486892854,0.82,4.59,5.1543264610188,1.0633819543671,2459038.871639
9941,TIC 321011127,1,2,0.11460986430379748,1.07,4.07,6.4535152,2.202,2459139.444944
9942,TIC 372913430,1,2,0.08353319079646017,2.66,3.8,6.7391601,2.537,2459169.053069
9943,TIC 238898571,1,2,0.015506090427171808,1.0,4.5948,0.52512510265359,1.0447397875032,2458438.456112
9944,TIC 231728511,1,2,0.023109032047459545,0.38991,4.438,0.52067099987634,0.57081610021194,2458411.15307
9945,TIC 44797824,1,2,0.026028739487714194,0.95,4.14486,0.74557866203876,0.49017240948958,2458411.586206
9946,TIC 358460246,1,2,0.01697926945556375,1.04,4.30388,15.404376804989,4.7120319264825,2458326.182858
9947,TIC 271596418,1,2,0.01246673362573841,1.01,4.16644,0.556109,1.096708,2458325.748771
9948,TIC 200807066,1,0,0.015079128024804803,1.07,4.28153,26.258823935817,4.4279477366591,2458404.072952
9949,TIC 219229644,1,2,0.035030227683091275,0.59708,4.6966,22.037954651408,2.5061632021449,2458390.800785
9950,TIC 219344917,1,2,0.021118914396316982,0.81,4.58489,14.36273803273,3.2043797823004,2458417.051084
9951,TIC 220459826,1,2,0.03331334037259255,0.79,4.68951,2.2395543927195,1.1228525054815,2458411.717988
9952,TIC 220459826,2,2,0.03158590212429081,0.79,4.68951,4.9727710650912,0.78897817998659,2458415.298849
9953,TIC 237920046,1,2,0.03167542467422174,0.517851,4.74005,5.931200319734,2.0314486529481,2458326.224903
9954,TIC 232025086,1,2,0.014480772767159538,1.26,4.2473,5.9049732672383,3.952874399927,2458439.488994
9955,TIC 14165625,1,2,0.029859248809533733,0.67,4.56293,11.020153,3.638535,2458442.024946
9956,TIC 32497972,1,2,0.042113999913416786,0.591129,4.68874,29.48290220332,2.3634406738881,2458457.39545
9957,TIC 255704097,1,2,0.07836433435009488,1.8,4.14,6.0158019742753,1.8775213615511,2459174.826371
9958,TIC 219380235,1,0,0.026098965152542373,0.97,3.93,3.9773904,2.82,2459196.628398
9959,TIC 34077285,1,2,0.05639997073170733,0.81,4.52,6.3872524,2.608,2459224.830978
9960,TIC 34077285,2,2,0.031172616769322675,0.81,4.52,2.5735942821357,2.481006399968,2460663.874669
9961,TIC 34077285,3,2,0.03209045970731708,0.81,4.52,14.3318853,1.596,2459220.659691
9962,TIC 92013169,1,0,0.03133866106329115,1.565,3.88,2.3552639,1.033,2460282.512522
9963,TIC 123846039,1,2,0.06514408633663367,1.003,4.43,10.0577297,3.65,2459200.686728
9964,TIC 120269103,1,0,0.056161639525917836,2.225,3.76,20.427672651028,5.1878327038806,2459203.108337
9965,TIC 437984134,1,2,0.04441530902654868,1.665,4.03,5.77114,2.791,2458472.07754
9966,TIC 438295981,1,2,0.028950662147368425,1.471,4.09,3.96643,2.025,2458472.15837
9967,TIC 284288080,1,2,0.03221498771428572,1.32,4.11,1.83485,2.673,2458469.90719
9968,TIC 66561343,1,2,0.08172083555555555,1.82,4.43,10.6265837,5.415,2459219.552074
9969,TIC 123958679,1,2,0.0340546244942085,2.52,4.01,5.6148305,3.829,2459210.205916
9970,TIC 42755801,1,0,0.058510750496083556,2.53,3.68,4.3433389,4.514,2459225.901334
9971,TIC 250484865,1,2,0.01243073427027027,1.11,4.39,0.76189,1.904,2458468.75811
9972,TIC 102283403,1,2,0.021466035503649637,1.39,4.31,3.52985,1.907,2458471.13285
9973,TIC 229384040,1,0,0.014645823407407407,1.158,4.08,1.2980202,3.007,2459211.72088
9974,TIC 177162886,1,2,0.09174204367826666,0.99,4.30695,12.846194325651,3.1160809704965,2458544.868477
9975,TIC 210873792,1,2,0.037240228759338925,0.666,4.71767,4.8494108157839,5.2266368031413,2458626.484539
9976,TIC 214361331,1,2,0.0738041639093226,1.24,4.49596,3.2308422920558,0.92826992320279,2459362.247825
9977,TIC 216935214,1,2,0.06351405041582638,1.27,4.15713,18.259267300066,1.7158921821335,2458633.240139
9978,TIC 238197638,1,2,0.04803824579185521,1.17,4.27,7.2766004,4.626,2460044.048378
9979,TIC 261257684,1,1,0.03976893546598655,0.529185,4.61929,10.877274819865,2.682953269299,2458626.968411
9980,TIC 261257684,2,1,0.040306527737678004,0.529185,4.61929,83.999399068768,4.9317658271293,2458630.353329
9981,TIC 261867566,1,1,0.12770316163428594,0.93,4.46277,3.7395715608664,2.0436597331202,2458628.349689
9982,TIC 305424003,1,2,0.042799721986842044,1.2,3.8399,4.5849129052303,5.2493974326056,2458627.05684
9983,TIC 350153977,1,1,0.027076563086548346,0.96,4.99,3.18377891634,2.3252968281453,2458626.550518
9984,TIC 364107753,1,0,0.012662827603053437,1.13,4.29,3.9043855,3.525,2460119.573617
9985,TIC 369327947,1,1,0.033189952885682154,0.262417,4.96718,2.0291066524349,0.73395612082333,2458626.204389
9986,TIC 389070884,1,2,0.13560898434525817,1.09,4.438,8.5841821859831,2.0925447818745,2458627.859074
9987,TIC 406941612,1,2,0.04842319643757902,0.421006,4.83519,4.6780590186754,1.8117451832168,2458628.407636
9988,TIC 407126408,1,1,0.031072182096418145,0.82,4.60394,11.099347951112,3.2464372883099,2458625.210727
9989,TIC 407126408,2,2,0.034964718939043335,0.82,4.60394,1469.8512038566,5.9485101936072,2458648.072029
9990,TIC 259389219,1,0,0.04797547317073172,1.03,3.83,2.3250156,1.775,2459199.865578
9991,TIC 348844154,1,0,0.07503013587301587,1.05,3.92,29.17362,8.075,2458343.2066
9992,TIC 207237016,1,2,0.08427396363773564,1.13,3.65,26.41265166868,3.0511383191096,2459104.563086
9993,TIC 294869729,1,2,0.01979149795918368,0.99,3.5,1.1140067,3.072,2459199.904943
9994,TIC 278775625,1,2,0.02715305009916743,1.13,4.38,5.128726506032,2.0606408107697,2459036.701454
9995,TIC 301051430,1,0,0.02964863218825437,1.13,4.3,3.2744665179962,1.5496650668266,2459117.395284
9996,TIC 382068562,1,2,0.18741565017769726,1.01,4.45,12.127270200934,2.0368112590195,2459045.879938
9997,TIC 261258875,1,2,0.016078535097744363,1.4,3.73,2.5852,1.963,2458327.45003
9998,TIC 300557619,1,0,0.11452048991150444,1.1,4.35,30.57908,6.297,2458350.32222
9999,TIC 175532955,1,2,0.034444303333333336,0.7,4.57,5.830149,2.618,2459169.679461
10000,TIC 100921768,1,2,0.014406020555023928,1.33,3.32,4.90038,3.506,2459165.027663
10001,TIC 260417932,1,2,0.03430887579650345,0.7,4.55,19.310601534657,3.7831012496941,2459068.256452
10002,TIC 260417932,2,2,0.0214410634520548,0.7,4.55,7.9856481,2.729,2459380.465927
10003,TIC 260130483,1,2,0.06491842578760278,0.98,3.93,88.935063688331,8.308619712369,2458611.742342
10004,TIC 220475245,1,2,0.1311212436515488,0.79,4.51712,3.7817383272493,2.4092232939014,2458625.082479
10005,TIC 425163745,1,0,0.12600900943820226,1.033,4.09,0.27664,0.72,2458438.55668
10006,TIC 332660150,1,2,0.037890695757575754,1.1,4.49,8.8073507,4.264,2459193.804926
10007,TIC 67772767,1,2,0.07481866980392157,1.17,4.14,7.6107227,4.249,2459199.364902
10008,TIC 408137826,1,2,0.05404660311864407,1.078,4.32,8.5145626,3.78,2459198.275288
10009,TIC 146520535,1,2,0.03546555164835165,0.814,4.43,4.32765,3.181,2458441.57167
10010,TIC 399871011,1,2,0.08494057158620691,1.46,4.28,12.35611,5.963,2458444.27026
10011,TIC 434234955,1,0,0.08978044133333334,1.54,3.51,6.0588453,4.084,2459196.69943
10012,TIC 167714792,1,2,0.025567385018181826,1.55,4.19,0.9298045,1.203,2459199.603438
10013,TIC 262330063,1,2,0.09158422256983241,1.24,4.0,7.31523,1.832,2458444.9382
10014,TIC 146438872,1,2,0.05032945500000001,1.05,3.65,12.7009,3.208,2458442.13529
10015,TIC 245947683,1,2,0.043008484450331126,1.424,4.23,1.14288,1.699,2458439.35452
10016,TIC 449050247,1,0,0.13218749828571433,1.231,4.35,2.96845,3.707,2458441.2993
10017,TIC 319312479,1,2,0.029070941047210305,1.58,3.9,1.79011,1.372,2459168.2004
10018,TIC 449050248,1,0,0.1151018587012987,1.19,4.1,2.96844,3.663,2458441.29935
10019,TIC 44792534,1,1,0.04301563846632124,1.03,3.88,3.68497,4.536,2459167.32483
10020,TIC 146467675,1,0,0.026846942232558145,1.068,3.99,1.6375303,1.606,2459199.705849
10021,TIC 146434840,1,0,0.07767005288135594,1.161,4.22,17.95473,3.139,2458445.26599
10022,TIC 249067445,1,0,0.013332538813186813,2.241,4.27,0.8317937,1.875,2459198.9042
10023,TIC 92880568,1,2,0.09185566657342659,1.03,4.14,0.5875044,1.344,2459199.98007
10024,TIC 5109298,1,0,0.05190394939578277,2.38,4.12,1.6187106687918,4.7397490497505,2459202.960241
10025,TIC 265077027,1,2,0.1651149747692308,1.08,4.37,4.79586,2.132,2458496.16829
10026,TIC 25799609,1,2,0.0761180721277432,1.046,4.4,11.117846394594,4.5596639372695,2459235.097859
10027,TIC 179155220,1,2,0.1307202159036145,0.895,4.61,0.60274,1.834,2458491.88882
10028,TIC 179159972,1,2,0.03979533829565218,1.151,4.22,1.37101,2.379,2458491.95227
10029,TIC 178367144,1,1,0.12052683565498624,1.244,4.37,3.4091567921922,3.2067861077936,2459965.700001
10030,TIC 445586472,1,0,0.019524291089061573,1.56,3.87,1.7393631493407,3.6069027551282,2459230.004598
10031,TIC 280437559,1,2,0.04080855687804878,0.66,4.43,1.8237371,1.347,2459248.377773
10032,TIC 174599051,1,2,0.024027917292210144,0.88,4.33,4.9857808390487,3.6712409625669,2459229.048399
10033,TIC 177722855,1,0,0.02372778779562044,1.026,4.18,2.3960724,4.53,2459225.430047
10034,TIC 333821572,1,0,0.04268286965217391,2.005,4.21,2.8259491,2.409,2459985.027628
10035,TIC 73038411,1,2,0.06870752526315789,1.269,4.18,13.1660135,4.668,2459977.379099
10036,TIC 5772442,1,2,0.026153644580152673,1.044,4.32,1.10578,1.87,2458492.50181
10037,TIC 93594834,1,0,0.01945909377591683,0.92,3.82,1.3387554535647,3.2413087750043,2459228.778145
10038,TIC 127476180,1,0,0.028898813694708297,1.426,4.25,1.6038092756615,2.253,2460715.502404
10039,TIC 177126182,1,0,0.03913366753246754,2.11,3.78,6.3037582,3.757,2459216.0127
10040,TIC 425220920,1,2,0.12113811018867925,1.108,4.22,8.76905,3.504,2458494.52201
10041,TIC 320536216,1,2,0.05531132189090909,1.94,4.17,0.5476695,1.038,2460258.730754
10042,TIC 52548453,1,0,0.05835079391031804,1.23,3.78,5.2146757152124,4.9830634399217,2460686.110094
10043,TIC 113553629,1,2,0.026165700248962656,1.27,4.17,4.30438,3.037,2458491.91542
10044,TIC 88684250,1,2,0.05241385032258064,2.08,4.22,4.587386,4.36,2459981.051319
10045,TIC 7561203,1,2,0.05560671774647888,2.52,4.18,2.4843225,1.999,2459987.447924
10046,TIC 259353953,1,2,0.026124353245508984,1.944,4.28,1.4635019,1.518,2459985.812048
10047,TIC 93963408,1,2,0.018744585263021713,2.679,4.32,2.3967220266188,3.9453168199789,2459229.899754
10048,TIC 341729521,1,0,0.20301195871786548,1.04,4.52,8.4134855687533,3.5568334036908,2459230.149086
10049,TIC 54390047,1,0,0.01767074975880619,2.05,4.01,0.94143596330583,1.3606995575889,2459229.569561
10050,TIC 341186896,1,0,0.03900567913846154,1.39,4.35,1.5078959,2.759,2459985.987965
10051,TIC 50365310,1,0,0.02458265579105411,2.64,4.19,2.1713483871574,2.0172195761016,2459229.630046
10052,TIC 88863718,1,2,0.05115561552238807,1.565,4.03,1.9316462,3.166,2459987.948873
10053,TIC 238597883,1,0,0.04823348762790698,2.34,4.14,3.5730141,3.37,2459987.047262
10054,TIC 65212867,1,2,0.050170012444444446,1.376,3.71,6.9989206,3.953,2459247.930695
10055,TIC 114018671,1,2,0.014108576680851068,0.94,4.46,2.4704981,2.191,2459984.627768
10056,TIC 427508467,1,2,0.08363508,2.251,3.92,0.884182,1.621,2459252.509595
10057,TIC 175310067,1,0,0.08390320812224653,1.77,4.31,12.688941493603,7.9201001247508,2459238.831138
10058,TIC 182943944,1,2,0.11983771826086956,1.6,4.07,1.10422,2.37,2458518.96536
10059,TIC 291555748,1,2,0.1050299832,1.07,3.86,4.95912,2.509,2458492.78078
10060,TIC 341420329,1,2,0.14258338239938922,1.79,4.3,5.2341007583314,3.7078139349831,2459232.446864
10061,TIC 143994283,1,2,0.025150980196721316,1.35,4.52,1.90879,1.909,2458492.90429
10062,TIC 47384844,1,2,0.022277589787234046,1.192,4.13,3.09574,4.475,2458547.448
10063,TIC 238374636,1,0,0.06710086795986622,1.08,3.56,1.3214483,3.435,2459303.303969
10064,TIC 388624270,1,0,0.026590175267479078,1.01,4.58,14.262875663487,6.9350493735573,2460720.807674
10065,TIC 20318757,1,2,0.038781718588235294,0.67,4.6,3.2834565,1.537,2460037.86905
10066,TIC 20318757,2,2,0.03729030070588235,0.67,4.6,11.02875,2.715,2460032.53325
10067,TIC 20318757,3,2,0.034017864,0.67,4.6,5.0113292,1.024,2460032.57304
10068,TIC 447283466,1,2,0.016273739294117646,0.74,4.64,1.01606,2.843,2458544.48066
10069,TIC 304021498,1,0,0.04270540350000001,1.29,3.98,5.652623,3.434,2459304.837939
10070,TIC 146589986,1,2,0.05792370681003959,2.68,4.13,5.6643704401929,3.8087394515707,2459283.828685
10071,TIC 400595342,1,0,0.021113122914240903,2.51,4.43,3.6404389325215,2.5339234084187,2460768.617427
10072,TIC 361413119,1,2,0.11674856135151797,1.09,3.7,6.0744476985678,2.495482111541,2459286.872605
10073,TIC 146172354,1,2,0.046490694915254246,1.03,4.31,3.7795212,2.952,2460037.172273
10074,TIC 363260203,1,0,0.03325275751724139,2.32,4.32,1.2025238,1.991,2459331.124512
10075,TIC 385624852,1,0,0.12957480078688527,2.3,3.83,8.30792,3.228,2459261.801216
10076,TIC 360286627,1,2,0.026462446698776957,2.54,3.75,0.75808196801374,1.8184632298057,2459281.337956
10077,TIC 90448944,1,0,0.021778704631578952,1.5,4.25,1.4415577,2.349,2459985.770425
10078,TIC 54044474,1,0,0.08477987368421054,1.58,4.21,3.7039994,4.277,2459301.544126
10079,TIC 309787037,1,0,0.04906043026285715,1.45,4.11,1.3042553,1.706,2460177.867195
10080,TIC 370745311,1,2,0.0564040990967742,1.0,4.5,0.62627,0.666,2458544.79061
10081,TIC 384549882,1,2,0.0378980380952381,3.17,4.14,0.30412,0.748,2458518.376
10082,TIC 16288184,1,1,0.12120204955164157,1.198,4.21017,2.1805277132592,2.9691750339948,2459363.821393
10083,TIC 66818296,1,1,0.12398114140127389,1.354,4.1639,3.7354838,4.142,2459355.54563
10084,TIC 317060587,1,2,0.017773070278351042,1.09,4.34,9.139803965992,3.0912935708995,2458332.941229
10085,TIC 366989877,1,1,0.01907508184615385,1.14,4.30881,15.5077855,4.565,2460122.700139
10086,TIC 320004517,1,1,0.03364324548725327,1.04,4.49925,17.47130782378,4.4284818691516,2458661.062711
10087,TIC 421894914,1,2,0.020407274921248164,1.16,4.38,5.3079506597058,3.2158593571658,2458326.062424
10088,TIC 323132914,1,2,0.028540134315655788,1.01,4.46138,51.170150060971,6.6641048480398,2458607.350901
10089,TIC 31553893,1,2,0.03414565640950037,1.06,4.344,11.129644103681,7.0473821816517,2458663.023129
10090,TIC 380783252,1,2,0.16601492425531916,0.88,4.39758,9.4496506,2.021,2460106.337519
10091,TIC 101230735,1,2,0.031343220631578954,1.01,4.6,2.0685633,0.373,2460149.536226
10092,TIC 253990973,1,2,0.01718044177635626,1.04,4.25342,0.540933,1.674337,2458654.253249
10093,TIC 299799658,1,1,0.02369845591011236,0.89,4.50942,4.1150576,1.08,2460177.200429
10094,TIC 406976746,1,2,0.031580646564492255,0.9,4.61783,10.066523777137,2.4023189403877,2458629.391681
10095,TIC 79748331,1,1,0.030597898503204022,0.74,4.52079,6.4438657474041,1.9309448873678,2458656.668478
10096,TIC 79748331,2,1,0.03235308402832147,0.74,4.52079,12.226559518865,2.1904379425936,2458664.490132
10097,TIC 7088246,1,1,0.17192705324000002,1.03,4.32928,2.160344,1.828854,2458654.347994
10098,TIC 201604954,1,1,0.11106319980560747,0.99,4.3925,4.606184,3.121643,2458657.832537
